"Axis.1"	"Axis.2"	"Clusters"	"X1297617.4.patric"	"X349741.6.patric"	"X484020.3.patric"	"X568816.4.patric"	"X657309.4.patric"	"X657319.15.patric"	"X709991.3.patric"	"X890402.3.patric"	"X1073375.3.patric"	"X1121101.3.patric"	"X1128111.23.patric"	"X1203465.3.patric"	"X1236512.3.patric"	"X1262754.3.patric"	"X1262776.3.patric"	"X1262777.3.patric"	"X1262889.3.patric"	"X1262947.3.patric"	"X1262949.3.patric"	"X1262979.3.patric"	"X1262989.3.patric"	"X1262992.3.patric"	"X1263070.3.patric"	"X1263072.3.patric"	"X1263073.3.patric"	"X1263074.4.patric"	"X1263105.3.patric"	"X1263107.3.patric"	"X1432052.9.patric"	"X1522.9.patric"	"X1650661.3.patric"	"X1673721.3.patric"	"X169435.7.patric"	"X1697787.3.patric"	"X1897011.3.patric"	"X1952006.3.patric"	"X208479.8.patric"	"X246787.5.patric"	"X2562617057.img"	"X2562617183.img"	"X261299.4.patric"	"X2654588179.img"	"X28116.19.patric"	"X33043.5.patric"	"X39488.4.patric"	"X445970.5.patric"	"X445974.6.patric"	"X457421.5.patric"	"X460384.4.patric"	"X46503.4.patric"	"X469591.4.patric"	"X469610.4.patric"	"X483215.6.patric"	"X545696.5.patric"	"X573.1549.patric"	"X59620.13.patric"	"X59620.24.patric"	"X59620.49.patric"	"X649756.4.patric"	"X665951.3.patric"	"X702446.3.patric"	"X742725.3.patric"	"X742821.3.patric"	"X765821.5.patric"	"X765821.8.patric"	"X817.56.patric"	"X927665.4.patric"	"X999410.3.patric"	"ERS235525_24.hgm"	"ERS235534_25.hgm"	"ERS235560_81.hgm"	"ERS235564_44.hgm"	"ERS396406_17.hgm"	"ERS396428_22.hgm"	"ERS396436_36.hgm"	"ERS396465_42.hgm"	"ERS396493_5.hgm"	"ERS396509_31.hgm"	"ERS396528_23.hgm"	"ERS473051_14.hgm"	"ERS473088_19.hgm"	"ERS473122_41.hgm"	"ERS473180_17.hgm"	"ERS473219_31.hgm"	"ERS473221_34.hgm"	"ERS473240_3.hgm"	"ERS473296_9.hgm"	"ERS473331_31.hgm"	"ERS473343_37.hgm"	"ERS473381_6.hgm"	"ERS473414_25.hgm"	"ERS537180_31.hgm"	"ERS537183_49.hgm"	"ERS537188_55.hgm"	"ERS537194_38.hgm"	"ERS537197_59.hgm"	"ERS537219_61.hgm"	"ERS537221_53.hgm"	"ERS537229_8.hgm"	"ERS537233_63.hgm"	"ERS537236_4.hgm"	"ERS537240_18.hgm"	"ERS537246_12.hgm"	"ERS537247_14.hgm"	"ERS537252_4.hgm"	"ERS537292_27.hgm"	"ERS537293_53.hgm"	"ERS537304_27.hgm"	"ERS537306_47.hgm"	"ERS537338_17.hgm"	"ERS537352_6.hgm"	"ERS537358_50.hgm"	"ERS537369_59.hgm"	"ERS537392_14.hgm"	"ERS608491_27.hgm"	"ERS608493_46.hgm"	"ERS608495_69.hgm"	"ERS608502_34.hgm"	"ERS608507_35.hgm"	"ERS608510_48.hgm"	"ERS608519_39.hgm"	"ERS608530_15.hgm"	"ERS608548_42.hgm"	"ERS608550_64.hgm"	"ERS608550_86.hgm"	"ERS608606_84.hgm"	"ERS631833_15.hgm"	"SRS015663_20.hgm"	"SRS017307_13.hgm"	"SRS019582_79.hgm"	"SRS019910_14.hgm"	"SRS020233_5.hgm"	"SRS020328_21.hgm"	"SRS021219_12.hgm"	"SRS024075_3.hgm"	"SRS049402_2.hgm"	"SRS050026_15.hgm"	"SRS050752_17.hgm"	"SRS056519_39.hgm"	"SRS075878_45.hgm"	"SRS076929_37.hgm"	"SRS077502_20.hgm"	"SRS077552_27.hgm"	"SRS077849_38.hgm"	"SRS098061_38.hgm"	"SRS098717_4.hgm"	"SRS104400_3.hgm"	"SRS142712_3.hgm"	"SRS143991_10.hgm"	"SRS144714_48.hgm"	"SRS147652_2.hgm"	"SRS1596777_76.hgm"	"SRS1596798_70.hgm"	"SRS1596798_81.hgm"	"SRS1596800_42.hgm"	"SRS1596807_67.hgm"	"SRS1596842_68.hgm"	"SRS1596849_88.hgm"	"SRS1596857_138.hgm"	"SRS1596872_171.hgm"	"SRS1719091_5.hgm"	"SRS1719444_21.hgm"	"SRS1719567_3.hgm"	"SRS1735456_15.hgm"	"SRS1735557_8.hgm"	"SRS1735679_4.hgm"	"SRS1735703_14.hgm"	"SRS259497_2.hgm"	"SRS294840_55.hgm"	"SRS294930_28.hgm"	"SRS294956_23.hgm"	"SRS294989_46.hgm"	"SRS295008_15.hgm"	"SRS295010_88.hgm"	"SRS295012_18.hgm"	"SRS311548_12.hgm"	"SRS332210_5.hgm"	"SRS372948_2.hgm"	"SRS373206_4.hgm"	"SRS475574_7.hgm"	"SRS475693_1.hgm"	"SRS476023_14.hgm"	"SRS476024_18.hgm"	"SRS476037_7.hgm"	"SRS476121_4.hgm"	"SRS476326_100.hgm"	"SRS820594_22.hgm"	"SRS820605_29.hgm"
"MSM6J2PW"	0.199546814738202	0.0610845576503781	"Cluster2"	0	0	1.06868311723252	0	0.433921271672298	0	0.164807623579267	0	0	0	0	0	1.83355049949403	0	0	0	0	0	0	0	0	0	0.913089107288996	0	0.325120435623554	0.397667399500657	0.673858544663888	0	0	0	0	0	0	0	0	0.892671865709658	0	0	0	0	0	0.738206032070224	0.586921384369212	0	0.591926519096121	0.457927147918027	0	0	0	0.727565651470565	0.688066438847756	0	0	0	0	0	0.767907345918436	0	0.997710153732297	0	0.810966508898404	0	0	0.26075598941796	0.812539547605085	0	0	0	0.961947047140174	0	0	1.26717868858354	1.27682140718323	0	0	0	0	0.55908112062236	0	0.522243212215069	0	0.41021885160274	0	0	0	0	0	0	0	0	0	0	0.68250759734746	0	0.335737776371627	0	0.776848856806885	0.513683765560241	0.678655840731139	0.81600076796559	0	0.636189617921182	0	0	0	0.454167762767361	0.661118065204673	0.573068470314846	0	0	0	0	0	0.705613828887331	0	0	0.615650612214812	0	0	0	0.854276180765827	0	0	0	0	0.638402207655982	0	0	0.403618603972809	0	0	0	0	0.651568146242579	0	0	0	0	0	0.567423062311407	0	0.440617907071576	0.818774606248303	0.686511904882652	0.669841940071701	0	0.566559474828567	0.611742662488004	0	0	0	0	0	0	0	0.980525178290215	0	0.601327407975267	0	0.74163478247953	0	0.541209835274597	0.907508351569231	0	0	1.19404612297189	0	0	0	0	0	0.490740463965643	0	0	0	0	1.32346250393029	0	0.637380626076578	0	0.724948212795682	0	0.645107377950573	0	0	0	0	0
"MSM6J2Q1"	0.231158831424267	-0.02131905585245	"Cluster8"	0	0.367586556839507	0	0	0.242906188220083	0.00491894394094776	0.221683143931304	0.913929580839061	0	0	0	0	1.72496206173895	0.662997551646906	0	0.132419146316294	0.756772698098084	0.294267376112749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.665196551697057	1.52522427269544	0	0	0	0	0	0.749739625889358	0.690280407748655	0	0	0.361707817878055	0	0	0	0.501575561167886	0.715111993283538	0	0.584642692021418	0	0	0	0.265714330609962	0	0	0	0.716619229883423	0	0.859965984114931	0	0	0	0.271668885957739	0	0	0	0.661796786921441	0.593518074605965	0.807785979667735	0.48761521269379	0	0	0	0	0	0	0	0.429184699548172	0.800465808524935	0.524464716183078	0	0.733232402626833	0	0.799391583691917	0	0	0	0	0	0	0.338933575144992	0	0	0.692102221130875	0.137988182796503	0.508288306688425	0	0.297441042992016	0	0	0.460733686356599	0	0	0.716311495971176	0	0.910626076215437	0	0	0.719286608030543	0	0	0	0.80286262735715	0	0	0	0.602679046138654	0	0	0	0	0	0	0	0.380814886256638	0	0.436120550213081	0.445075944883007	0	0.30430332991014	0	0.400598878120864	0.63264856899615	0.462840320725923	0	0.211369534195012	0.753856218274945	0.37299878977884	0.717784155790587	0.415622331150333	0.540217509571723	0.589610681804224	0.486745949515006	0.646407596866818	0	0	0	0.413114451755145	0	0	0	0	0.549628065828191	0	0.500763554241022	0.501750421604114	0	0	0	0	0	1.05621646057573	0.152885403880402	0	0	0	0	0	0	0	0	0	0.404729968178587	0	0.614761606015335	0	0.74628899756879	0	0	0.608287360064265	0	0	0.525218885642495	0
"MSM6J2Q3"	-0.0673445862580424	-0.0568490754931817	"Cluster6"	0	0	0	0	0	0	0	0	0	0	0	0	1.73611988255807	0	0	0	0	0	0	0	0	0	0	0	0	0	0.588183120709521	0	0	0	0.39282075623861	0	0	0	0	1.6139576418494	0.6440244707697	0	0.728341433831785	0	0	0.60150017592867	1.11657290874021	0	0	0.347394782423448	0	0	0	0.497570346290589	0	0	0	0	0.856020551688756	0	0	0	0	0.229380342947019	0.519795415289982	0	0	0	0.633958353959216	0	0	0.67269993519557	0	0	0	0	0.695248972422509	0.404803839944046	0.729158431728538	0.644461226174959	0	0.599600996663499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.448823464204797	0	0.779224419765287	0	0.721536136391125	0	0	0	0	0	0	0	0.600238620002673	0	0	0	0	0	0.746115494242823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.543075046479187	0	0.620902242540076	0	0	0	0	0	0	0	0	0	0	0.244930427227076	0.562478891779658	0.863521369753824	0	0	0	0	0	0	0	0.947620003092817	0	0	0.426276850586158	0	0	0	0.698542998899283	0	0	0	0	0	0.726575678352905	0	0	0.42991890521113	0	0	0.450558846308176	0.647033015969726	0	0	0	0.379486036077805	0
"MSM6J2Q5"	-0.137383852065454	0.0406194527232436	"Cluster6"	0	0	0	0	0	0	0	0	0.603791782118955	0	0	0	1.77724745414669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.476610645605372	0	0.377166204600614	0	0	0	0.758107162500684	0	0.774203674224999	0	0	0.602605237496338	1.12037477885597	0	0	0.412653221441749	0.705826135631418	1.26644483412803	0.731234375715869	0.557860373257363	0	0	0	0.568855088257543	0.624263326751895	0	0	0	0	0.376494231105987	0.602293356757713	0	0	0.31813603455399	0.600833510706454	0	0	0.632696040762043	0	0	0.815535878300577	0	0.549095990658181	0	1.01811743430582	0.640732611638926	0	0.739327916541723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.458254900643613	0.561614443701443	0.670635152813397	0	0.844116810320134	0	0	0	0	0	0	0	0.361917682904532	0	0	0	0	0	1.02110971439357	0.707934981345874	0	0	0	0	0.955756499499581	0	0	0	0	0	0	0	0	0.367885068973421	2.71239845283643	0	0	0	0	0	0	0	0	0	0.584378163813604	0.580685426607191	0	0.693742646776773	0	0	0	0	0	0	0	0	0	0	0	0.659360842635965	0.670981166778708	0	0	0	0	0	0	0	0.883278592875746	0	0	0.470090517466089	0	0	0	0.76013531268021	0	0	0	0.558734768619393	0.510544790047821	0.666555959442101	0	0.489084269869384	0.460339965519599	0	0	0.440694926955506	0.558228869430282	0	0	0	0.373976122910916	0
"MSM6J2Q7"	-0.0363511944054279	0.0956668616622863	"Cluster7"	0	0	0	0	0	7.22530975350699e-06	0	0	0.622258778139331	0	0	0	1.71995045588296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.496073787911973	0	0.520014963735112	0.314559877256874	0.473564629314606	0	0	1.59219590977621	0.602552316121601	0	0	0	0	0.505093994931115	1.01991207584119	0	0	0.324633833456527	0	1.3918214468809	0.507655596883956	0.463833880394709	0	0	0	0.80714283091865	0	0	0	0	0	0.497827458356792	0.546607554749157	0	0	0.60838859941777	0.740675854740817	0	0	0.482919462960198	0	0	0.749914113885716	0	0.654022638802668	0	0.84155461076554	0.65374344955826	0	0.703909674663198	0	0	0	0	0	0	0	0	0	0	0	1.6262611802329	0	0	0	0	0.476456902538242	0.317294768212751	0.765901418891128	0	0.697831147230173	0	0	0	0	0	0	0	0.631802243528937	0	0	0	0	0	0.722383534813731	0.789833020987992	0	0	0	0	0	0	0	0	0	0	0	0	0	0.386741879578353	2.49487796834359	0	0	0	0	0	0	0	0	0	0.675852739107397	0.506074644732783	0	0.631212742194275	0	0	0	0	0	0	0	0	0	0	0.350567154605322	0.653509929412977	0	0	0	0	0	0	0	0	0.914327033894925	0	0	0.437509783890567	0	0	0	0.79707743565127	0	0	0	0	0	0.652165879314204	1.07003876707707	0	0.427829880880507	0	0	0.426036097017841	0	0	0	0	0	0
"MSM6J2Q9"	-0.133488542023476	-0.158420274032236	"Cluster6"	0.0444312490370334	0	0	0	0	0	0	0	0.130187588516057	0	0	0	1.7588191651665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.556216377672714	0	0	0	0	0.414966810460593	1.09196086793367	0	0	0.333239914624563	0	0	0.498713741931442	0.372836071808101	0	0	0	0	0	0	0	0	0	0	0.512137460404436	0	0	0.33671784554281	0.40568184500348	0	0	0.325251825520997	0	0	0	0	0.739608360808021	0	0.388009466878446	0	0	0.601015909093094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0965251763334129	0	0.398035870298246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.790635312355177	0.600053746997778	0	0	0	0	0.62605942175485	0	0	0	0	0	0	0	0	0.363742040249914	0	0	0	0	0	0	0	0	0	0	0	0.473821182032724	0	0	0	0	0	0	0	0	0	0	0	0	0.337334314964987	0	0	0	0.322638760524599	0	0	0	0	0	0.978289156921578	0	0	0.391414289826547	0	0	0	0.51838828971791	0	0	0	0	0	0.757050328890251	0	0	0.380340125506129	0	0	0.317198495228165	0	0	0	0	0	0
"MSM6J2QB"	-0.0926027552234108	-0.0104581086629196	"Cluster6"	0	0	0	0	0.579681888589294	5.834411439992e-06	0	0	0.628852257645551	0	0	0	1.80646249126031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.326133990439017	0	0.328430890440797	0	0	1.70866619392929	0.595327857446941	0	0	0	0	0.568516800470851	1.1184983991115	0	0	0.436345612282923	0	0.98959872361819	0.548506260824705	0.514767559421123	0	0	0	0.821725257605566	0	0	0	0	0	0.486048991282448	0.642255941297624	0	0	0.622112736657417	0.738353644076556	0	0	0.599139188259351	0	0	0.592978120337402	0	0.6513260449417	0	0.822648147213553	0.562813991803329	0	0.704338167048921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.449518804054024	0.515171915967812	0.80582349746295	0	0.758810719851527	0	0	0	0	0	0	0	0.549379648534967	0	0	0	0	0	1.02200227710526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.323289943688105	0	0	0	0	0	0	0	0	0	0	0	0.543889593301264	0	0.687271998789768	0	0	0	0	0	0	0	0	0	0	0.239418146802248	0.52899041608724	0.714172578638771	0	0	0	0	0	0	0	0.862638625215633	0	0	0.457010764409217	0	0	0	0.840084324644581	0	0	0	0.473503885527663	0.435960016406157	0.642298409629231	0	0.193908525152199	0.430660988660287	0	0	0.43956298900363	0.621780686084707	0	0	0	0.341275068894083	0
"MSM6J2QD"	-0.0819903249039966	-0.0984969882173579	"Cluster6"	0.114638617975885	0	0	0	0.864594260713232	0.194326965983784	0	0	0.650537059516847	0	0	0	1.82605052725181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.436872366141322	0.36928045651499	0	0	0	0	0.646422243835241	0	0	0	0	0.575604446589973	1.14552596279034	0	0	0.374322299580639	0	1.25974811046986	0.881450466769317	0.483344211250271	0	0	0	0	0	0	0	0	0	0.293719774216753	0.669188697741906	0	0	0	0.781859254423473	0	0	0.658179707929187	0	0	0.709394473271177	0	0.595539606597053	0	0.893257261550797	0.660012289813658	0	0.680818981035298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.497865323963518	0.483150568248578	0.778555035349077	0	0.807267973836578	0	0	0	0	0	0	0	0.590017553705306	0	0	0	0	0	0.726818984991024	0.702552598751165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.684160724719372	0.557940134336771	0	0	0	0	0	0	0	0	0.19421862518896	0	0	0	0.359237796159611	0.679981917776957	0.790871032314734	0	0	0	0	0	0	0	0.73409033816631	0	0	0.466131108145382	0	0	0	0.848101662576167	0	0	0	0	0	0.740968455028938	1.1422094491114	0	0.435848172646324	0	0	0.465994495298449	0.616283957698892	0	0	0	0.380193554608273	0
"MSM6J2QF"	0.209233156098433	-0.120210398224424	"Cluster8"	0	0	0	0.354983256348497	3.4423081314307e-06	0	0	0	0	0.41582065032054	0	1.01996700215998	1.70565615855701	0	0	0	0	0	0	0	0	0	0	0	0	0	0.606678477698208	0	0	0	0.299400509067463	0	0	0	0	0	0	0.775383243859139	0	0	0	0.618174152722899	0.713947380922623	0	0	0.388193033717247	0	0	0	0.308310155597104	0.801701357420851	0	0	0	0	0	0	0	0	0	0.749269047764857	0	0	0	0	0	0.526090427874409	0	0	0	0.608319700770258	0	0.47324393068559	0.447338445210822	0	0	0.490236641259923	0	0.866876675538192	0.590448303584459	0	0.486448981345846	0	0	0	0	0	0	0	0.370201605020882	0	0	0	0	0	0	0.75760644907232	0	0.703497727221142	0.505550140464716	0.327181188744486	0.706386739431847	0	0	0	0	0	0	0	0	0	0.423224308486173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.394266172025689	0.350345413173653	0.9036055256109	0	0	0.35868205181174	0	0	0	0.387649512736579	0	0	0	0	0	0.489426181649529	0.661085392326509	0.508650529927668	0	0.506311805648572	0.365004805830125	0.551287910555395	0	0	0	0	0.32863337738319	0	0	0	0	0	0	0	0	0	0	0.533891117279352	0.519078975219502	0.706102890311673	0	0	0	0	0	0	0	0	0	0	1.25156838605091	0	0.525346872890153	0	0.611429593698237	0	0	0	0	0	0	0
"MSM6J2QH"	0.197970173366984	-0.0732611955860221	"Cluster2"	0	0	0	0.342621942050081	1.39688598569126e-06	0	0	0	0	0.450292201448729	0	0.979969370385268	1.7289989329839	0	0	0	0	0.318818392183935	0	0	0	0	0	0	0	0	0.678379065497764	0	0	0	0.412566398558316	0	0	0	0	1.58409351673088	0	0.776881971897367	0	0	0	0.692646640653837	0.606711676341239	0	0	0.418856745314265	0	0	0	0.356615404547326	0.824575332034469	0	0	0	0	0	0	0	0	0	0.733176469359978	0	0	0	0	0	0	0	0	0	0	0	0.573055123284285	0.427679825588729	0	0	0.348937919649457	0	0	0.165138371162883	0	0.361446413226017	0	0	0	0	0	0	0	0.367071766255434	0	0	0	0	0.288981073534437	0	0.545035308907101	0	0.884348764689262	0.662474858518507	0	0.653227846557893	0	0	0	0	0	0	0	0	0	0.291308996604129	0	0	0	0	0	0	0	0	0.47848532758936	0	0	0	0	0	0	0.477174976369611	0.779458965885381	0	0	0.416670711957899	0	0	0	0.449477714357351	0	0.536879834880305	0	0	0	0.586922193852703	0.676122176299785	0.296571224233806	0.395080665642614	0.508175003904083	0.476933000398311	0.627735950128967	0.354343979483444	0	0	0	0.416995186548225	0	1.02977655340766	0	0	0	0	0	0	0	0	0.217666914402555	0.559711432730148	0.754389933123077	0	0	0	0	0	0	0	0	0	0.46334178080973	1.41051055216838	0	0.55259785748158	0	0	0	0	0	0	0	0	0
"MSM6J2QJ"	0.195932946167811	0.0108883292337156	"Cluster2"	0	0	0	0.426343814940734	1.33590632790948e-06	0	0	0	0	0.436547959254443	0	0.892589950843526	1.82082145687418	0	0	0	0	0	0	0	0	0	0	0	0	0	0.683047568114613	0	0	0	0.272119527221775	0	0	0	0	0	0	0.637596589858186	0	0.450109599316201	0	0.482303898085549	0.724341395237201	0	0.26556459871362	0.490894787702539	0	0	0	0.423599292029903	0.834988218048624	0	0	0	0	0	0	0	0	0	0.730362353703763	0	0	0	0.499043969825332	0	0	0	0	0	0.640359061608948	0	0.712322736387348	0.429386296705125	0.887221633842789	0	0	0	0.938286586041034	0.48675759395619	0	0.420064289088389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.803131469443381	0	0.690365008594779	0.54124306199986	0.458199526889348	0.966904459050221	0	0	0	0	0	0	0	0	0	0.349254160899612	0	0	0	0	0	0	0.630753121388848	0	0.425166812218013	0	0	0	0	0	0	0.272947425130261	1.69204596649534	0	0	0.48811089685674	0	0	0	0.36510948624705	0	0.547658852071242	0	0	0	0.646796575829247	0.635435523440209	0.773602307977436	0.559083439617127	0.606999136133512	0.619532973735869	0.554128168404138	0.283245283125789	0	0	0	0.355132243252711	0	0.795070674846403	0	0.731648891018966	0	0	0	0	0.426986849505611	0.824471580444606	0.579828086266247	0.47549957951565	0.749290079552773	0	0	0	0	0	0.773841272993294	0	0	0	0	1.31781401778848	0	0.47448899175566	0	0	0	0	0	0	0	0	0
"MSM6J2QL"	0.21219176618933	-0.110003463293475	"Cluster2"	0	0	0	0.257904594864522	0.107270025811219	0	0	0	0	0.540827948122916	0	0.870744719022122	1.71447881783816	0	0	0	0	0	0	0	0	0	0	0	0	0	0.590529708088476	0	0	0	0	0	0	0	0	0	0	0.941647896786798	0	0	0	0.715520740940366	0.781119048965512	0	0	0.48424161518643	0	0	0	0.464353634025903	0.855152016906354	0	0	0	0	0	0	0	0	0	0.813201437046237	0	0	0	0.591847218935217	0	0.969820361330639	0	0	0	0.715451672070495	0	0.639601856861875	0.411023397106383	0	0	0	0.651932958668358	0.777703493807321	0.224774573937893	0	0.459792514023482	0	0	0	0	0	0	0	0.613932902447351	0	0	0	0	0.426382836352117	0	0.631903599817364	0	0.794709890189899	0.565026335114795	0	0.661295524963869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.609917623793489	0	0	0	0	0	0	0.50932031453466	0.418913598262438	0	0	0.496958267935121	0	0	0	0.531632027987234	0	0.59018415847147	0	0	0	0.478296167404057	0.879290870782825	0.509263049639806	0.502016493234324	0.632362784891174	0.655716580787148	0.69913286898218	0	0	0	0	0.361867772444495	0	1.00177395342369	0	0	0	0	0	0	0.620420554700728	0	0.0805293830243628	0.701651362460361	0.80873433624803	0	0	0	0	0	0	0	0	0	0	1.22629538031529	0	0.556182169981498	0	0.362211994483089	0	0	0	0	0	0	0
"MSM6J2QP"	0.192161361936748	-0.205003183397683	"Cluster8"	0	0	0	0.174815671382654	4.41054351943472e-06	0	0	0	0	0.444393349408329	0	0.973422050464712	1.74792597297048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.728795661756179	0	0	0	0.622533408036116	0.729089822059461	0	0	0.405644510748287	0	0	0	0.317143790677399	0.822911307157245	0	0	0	0	0	0	0	0	0	0.68075824269988	0	0	0	0	0	0.624492761032159	0	0	0	0	0	0.734171697883743	0	0	0	0.484661061948817	0	0	0	0	0	0	0	0	0	0	0	0	0.403634290853909	0	0	0	0	0	0	0.673746452740796	0	0.672015523700856	0.633809272502673	0.426190443522234	0.662024040615369	0	0	0	0	0	0	0	0	0	0.520943397598035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.744614186070012	0	0	0.420063709041758	0	0	0	0.324296142895737	0	0	0	0	0	0.563547898998463	0.743285762301461	0.337248956403233	0	0.563834029002988	0	0.481002434004052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.472205420197564	0.488152258899214	0.718855066099432	0	0	0	0	0	0	0	0	0	0	1.22182129890109	0	0.496635152070237	0	0	0	0	0	0	0	0	0
"MSM6J2QR"	0.0314130672629068	0.105809522003014	"Cluster7"	0	0.401278361178888	0	0	0	0	0	0.993770816793197	0	0	0	0	1.85415234933869	0	0	0	0	0	0	0	0	0	0	0.390391266991558	0	0	0	0	0	0	0	0.348205479871735	0	0	0	1.63241144746692	0	0	0.775072578068126	0	0	0.658442382529477	0	0	0	0	0	0	0.571512189244978	0	0.749254252485881	0	0	0	0	0	0	0	0	0	0.573763384737895	0	0	0	0	0	0	0	0	0	0.672330482562282	0.593337560813451	0.628477516529155	0	0	0	0	0	0	0	0	0.570597722845598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.860298353664233	0	0	1.00025673650991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57230584288647	0	0	0	0	0	0	0.607228598087334	0	0	0	0	2.82624650482318	0	0	0	0	0.403632320374968	0	0	0.469961442978066	0	0	0.572569826950227	0	0.661725294601028	0	0.621440024501619	0.58049186790313	0	0	0.587821141285248	0	0	0	0	0.319141703891928	0.57305380436012	0.746607868452149	0	0	0	0	0	0	0	0.851023895071981	0	0.556578334671199	0.831657618374189	0	0	0	0	0.522058067050897	0	0	0	0.689572463672428	0.642281098249409	1.3639160484314	0	0	0	0	0.582326743399348	0	0	0	0	0	1.2812507875067
"MSM6J2R2"	0.153298225076028	-0.0740131361779791	"Cluster9"	0	0	0	0	6.12733023212598e-07	0	0.445961470047689	0	0	0	0	0	1.95018357022343	0	0	0	0	0	0	0	0	0	0	0	0	0	0.660998371071493	0	0	0	0.47517575758479	0	0	0	0.624692795023214	0	0	0	0.721317289128423	0	0	0.309093906251821	0.802488369817358	0.636686293515256	0	0	0	0	0	0.514381499323304	0.691383067267515	0	0	0	0	0	0	0	0	0	0.801595379043404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.744490758721266	0.624906667028112	0	0.257865165747205	0	0	0	0	0.698049744369501	0.587930489388128	1.09146313957009	0	0.744403262315693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.232460473339156	0	2.93940420576786	0	0.41862228725397	0.381986069239926	0	0	0	0	0.520246563823224	0	0	0.255678840124698	0	0.648021497667911	0.54485539918243	0	0	0	0	0.650296458501111	0	0.952485065969008	0	0	0.272351250761322	0	0	0.979520408490446	0	0	0	0	0	0	0	0	0.655657366925409	1.05952828956836	0	0	0	0	0	0	0	0	0	0	1.11464728105087	0	0.595133165722363	0	0	0	0	0	0	0	0	0
"MSM6J2R8"	0.212444928689573	-0.0763450749082808	"Cluster9"	0	0	0	0	4.2030648201169e-06	0	0.19981243599495	0	0	0	0	0	1.93098377369203	0	0	0	0	0.450291562260654	0	0	0	0	0	0	0	0	0.617175489112522	0	0	0	0.37432630952873	0	0	0	0.506500821875055	0	0	0.797754100457455	0	0	0	0.454412782643655	0.709177508220693	0.607950616383578	0	0	0	0	0	0.425565472051437	0.63725406554388	0	0	0	0	0	0	0	0	0.344040600686084	0.71299129265983	0	0	0	0	0	0	0	0.734758021223242	0	0.458036268372348	0	0	0	0	0	0.359899117555102	0	0	0	0	0	0	0	0	0	0	0	0	0	0.721170459437455	0	0	0	0	0	0	0	0.860676537594588	0.465523658200608	0	0	0	0	0	0	0.660080822430976	0.619809321148235	0.916022395468191	0	0.794709503998788	0	0	0	0	0.597229679449137	0	0.538425320900132	0	0	0	0	0	0	0	0	0.360736010079906	0	2.73361164522916	0.455561947936291	0.310509890442514	0.382582147131016	0	0	0	0.438661604749982	0.50939116746569	0	0	0.415322114783108	0	0.629106922028954	0.545106522209994	0	0	0	0	0.507784677917661	0	0.896003728454376	0	0	0.29300115748404	0	0	0.984540150802701	0	0	0	0	0	0	0	0	0.50668679011612	0.996707874341048	0	0	0	0	0	0	0	0	0	0	1.11621011445073	0	0.628513247561793	0	0	0	0	0	0	0	0	0
